2019-08-14 11:39:17.707 [restartedMain] INFO  com.payProject.application - Starting application on DESKTOP-7NQ821V with PID 876 (C:\Users\ADMIN\git\new\payproduct\parProject\target\classes started by ADMIN in C:\Users\ADMIN\git\new\payproduct\parProject)
2019-08-14 12:12:01.662 [http-nio-8080-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:12:01.687 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:12:01.712 [http-nio-8080-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:12:01.738 [http-nio-8080-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:12:01.775 [http-nio-8080-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:12:01.815 [http-nio-8080-exec-10] DEBUG c.p.system.mapper.RoleMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM system_role 
2019-08-14 12:12:01.815 [http-nio-8080-exec-10] DEBUG c.p.system.mapper.RoleMapper.selectByExample_COUNT - ==> Parameters: 
2019-08-14 12:12:01.816 [http-nio-8080-exec-10] DEBUG c.p.system.mapper.RoleMapper.selectByExample_COUNT - <==      Total: 1
2019-08-14 12:12:01.817 [http-nio-8080-exec-10] DEBUG c.p.system.mapper.RoleMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, roleId, roleName, remark, createTime, submitTime, SubmitSystem, status from system_role LIMIT ? 
2019-08-14 12:12:01.817 [http-nio-8080-exec-10] DEBUG c.p.system.mapper.RoleMapper.selectByExample - ==> Parameters: 10(Integer)
2019-08-14 12:12:01.817 [http-nio-8080-exec-10] DEBUG c.p.system.mapper.RoleMapper.selectByExample - <==      Total: 3
2019-08-14 12:12:01.818 [http-nio-8080-exec-10] INFO  com.payProject.system.service.impl.RoleServiceImpl - 分页查询角色信息
2019-08-14 12:12:01.818 [http-nio-8080-exec-10] INFO  com.payProject.system.contorller.RoleContorller - com.payProject.config.common.PageResult@557062c[
  Code=0
  mas=<null>
  count=3
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=3, pages=1, reasonable=false, pageSizeZero=false}[com.payProject.system.entity.Role@5cb15280[
  roleId=1
  roleName=系统管理员
  remark=系统源数据不要删除
  id=<null>
  createTime=2019-08-06 11:55:52.0
  submitTime=2019-08-06 14:32:04.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Role@12d81a52[
  roleId=2
  roleName=运营
  remark=这是测试运营角色
  id=<null>
  createTime=2019-08-06 13:48:39.0
  submitTime=2019-08-06 13:48:39.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Role@16240502[
  roleId=3
  roleName=客服
  remark=这是测试数据
  id=<null>
  createTime=2019-08-06 14:18:46.0
  submitTime=2019-08-06 14:18:46.0
  submitSystem=PP
  status=1
]]
]
2019-08-14 12:12:01.818 [http-nio-8080-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:13:41.724 [http-nio-8080-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:13:46.138 [http-nio-8080-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:13:46.196 [http-nio-8080-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:13:49.710 [http-nio-8080-exec-7] DEBUG c.p.s.mapper.ResourcesMapper.findResourceByUserId - ==>  Preparing: /*根据用户信息用户对应的资源信息*/ SELECT r.* FROM system_resources r WHERE r.resourcesId IN (SELECT rr.resourcesId FROM system_role_resources rr WHERE rr.roleId IN (SELECT ur.role FROM system_user_role ur WHERE ur.userId IN ( SELECT id FROM SYSTEM_USER WHERE USERId = ? ))) 
2019-08-14 12:13:50.185 [http-nio-8080-exec-7] DEBUG c.p.s.mapper.ResourcesMapper.findResourceByUserId - ==> Parameters: 7752784115(String)
2019-08-14 12:13:52.086 [http-nio-8080-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:13:52.517 [http-nio-8080-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:13:52.703 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:13:52.969 [http-nio-8080-exec-7] DEBUG c.p.s.mapper.ResourcesMapper.findResourceByUserId - <==      Total: 6
2019-08-14 12:13:53.166 [http-nio-8080-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:08.088 [http-nio-8080-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:09.553 [http-nio-8080-exec-11] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:13.969 [http-nio-8080-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:15.163 [http-nio-8080-exec-13] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:16.667 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:17.541 [http-nio-8080-exec-15] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:18.062 [http-nio-8080-exec-16] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:19.212 [http-nio-8080-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:19.499 [http-nio-8080-exec-14] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:19.789 [http-nio-8080-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:20.588 [http-nio-8080-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:20.831 [http-nio-8080-exec-12] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:26.847 [http-nio-8080-exec-15] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:32.294 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:32.763 [http-nio-8080-exec-16] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:32.903 [http-nio-8080-exec-13] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:33.852 [http-nio-8080-exec-12] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:35.014 [http-nio-8080-exec-15] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:35.015 [http-nio-8080-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:35.036 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:35.040 [http-nio-8080-exec-13] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:35.042 [http-nio-8080-exec-16] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:35.042 [http-nio-8080-exec-12] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:35.071 [http-nio-8080-exec-16] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:35.078 [http-nio-8080-exec-11] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:35.081 [http-nio-8080-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 12:14:35.097 [http-nio-8080-exec-5] ERROR o.a.c.c.C.[Tomcat].[localhost].[/].[jsp] - Servlet.service() for servlet [jsp] threw exception
java.lang.IllegalStateException: getOutputStream() has already been called for this response
	at org.apache.catalina.connector.Response.getWriter(Response.java:581)
	at org.apache.catalina.connector.ResponseFacade.getWriter(ResponseFacade.java:227)
	at javax.servlet.ServletResponseWrapper.getWriter(ServletResponseWrapper.java:114)
	at javax.servlet.ServletResponseWrapper.getWriter(ServletResponseWrapper.java:114)
	at org.apache.jasper.runtime.JspWriterImpl.initOut(JspWriterImpl.java:115)
	at org.apache.jasper.runtime.JspWriterImpl.flushBuffer(JspWriterImpl.java:108)
	at org.apache.jasper.runtime.PageContextImpl.release(PageContextImpl.java:171)
	at org.apache.jasper.runtime.JspFactoryImpl.internalReleasePageContext(JspFactoryImpl.java:120)
	at org.apache.jasper.runtime.JspFactoryImpl.releasePageContext(JspFactoryImpl.java:75)
	at org.apache.jsp.WEB_002dINF.jsp.common.errors.error_jsp._jspService(error_jsp.java:153)
	at org.apache.jasper.runtime.HttpJspBase.service(HttpJspBase.java:70)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:741)
	at org.apache.jasper.servlet.JspServletWrapper.service(JspServletWrapper.java:476)
	at org.apache.jasper.servlet.JspServlet.serviceJspFile(JspServlet.java:385)
	at org.apache.jasper.servlet.JspServlet.service(JspServlet.java:329)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:741)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.catalina.core.ApplicationDispatcher.invoke(ApplicationDispatcher.java:712)
	at org.apache.catalina.core.ApplicationDispatcher.doInclude(ApplicationDispatcher.java:580)
	at org.apache.catalina.core.ApplicationDispatcher.include(ApplicationDispatcher.java:516)
	at org.springframework.web.servlet.view.InternalResourceView.renderMergedOutputModel(InternalResourceView.java:162)
	at org.springframework.web.servlet.view.AbstractView.render(AbstractView.java:316)
	at org.springframework.web.servlet.DispatcherServlet.render(DispatcherServlet.java:1371)
	at org.springframework.web.servlet.DispatcherServlet.processDispatchResult(DispatcherServlet.java:1117)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1056)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:942)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1005)
	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:897)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:634)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:882)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:741)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.shiro.web.servlet.ProxiedFilterChain.doFilter(ProxiedFilterChain.java:61)
	at org.apache.shiro.web.servlet.AdviceFilter.executeChain(AdviceFilter.java:108)
	at org.apache.shiro.web.servlet.AdviceFilter.doFilterInternal(AdviceFilter.java:137)
	at org.apache.shiro.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:125)
	at org.apache.shiro.web.servlet.ProxiedFilterChain.doFilter(ProxiedFilterChain.java:66)
	at org.apache.shiro.web.servlet.AbstractShiroFilter.executeChain(AbstractShiroFilter.java:449)
	at org.apache.shiro.web.servlet.AbstractShiroFilter$1.call(AbstractShiroFilter.java:365)
	at org.apache.shiro.subject.support.SubjectCallable.doCall(SubjectCallable.java:90)
	at org.apache.shiro.subject.support.SubjectCallable.call(SubjectCallable.java:83)
	at org.apache.shiro.subject.support.DelegatingSubject.execute(DelegatingSubject.java:383)
	at org.apache.shiro.web.servlet.AbstractShiroFilter.doFilterInternal(AbstractShiroFilter.java:362)
	at org.apache.shiro.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:125)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:99)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:109)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:92)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:109)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
